Volume_Day_1,Volume_Day_2,Volume_Day_3,Open_Day_1,Open_Day_2,Open_Day_3,High_Day_1,High_Day_2,High_Day_3,Low_Day_1,Low_Day_2,Low_Day_3,Open_Current_Day,Date
21229890.0,17439210.0,18695500.0,139.37,139.06,138.95,139.77,139.98,139.8,138.6,138.79,138.82,138.74,2017-03-09
38866100.0,35290570.0,34240470.0,98.84,96.0,96.31,98.89,96.76,96.9,96.09,95.8,95.92,96.4,2016-02-23
29771210.0,20710390.0,23524830.0,188.75,188.95,189.83,189.76,189.56,190.08,186.55,187.53,188.54,191.64,2019-04-01
39636190.0,26208970.0,22074760.0,159.9,156.6,159.32,160.0,158.57,160.21,154.63,156.07,158.75,160.66,2017-08-15
18904680.0,30341520.0,20320420.0,143.6,142.94,141.6,143.88,143.35,142.15,142.9,140.06,141.01,141.91,2017-04-13
64678220.0,53168580.0,56157370.0,112.18,111.94,111.07,112.68,112.8,111.99,109.79,110.35,108.8,112.02,2015-12-17
48407640.0,42876370.0,40827260.0,116.04,114.32,116.04,116.4,116.31,117.65,114.54,114.01,115.5,116.43,2015-08-18
57430620.0,36529680.0,26544720.0,187.71,186.41,186.27,189.48,189.7,191.75,182.85,185.41,186.02,189.91,2019-05-16
61747260.0,52720620.0,30386830.0,110.19,110.0,112.73,110.19,112.28,112.75,108.21,109.49,111.44,110.82,2015-10-13
52902320.0,39494770.0,30280450.0,214.52,220.42,221.16,219.5,222.88,221.83,212.32,216.84,217.27,218.93,2018-10-16
21610300.0,21905160.0,28411740.0,162.71,162.09,160.86,162.99,162.24,161.15,160.52,160.36,158.53,160.5,2017-09-11
13596680.0,26639930.0,30912260.0,109.0,107.59,106.96,109.0,107.69,109.43,107.95,106.18,106.86,108.58,2015-12-30
40885480.0,67569090.0,55583140.0,107.01,102.61,105.75,107.03,105.37,105.85,104.82,102.0,102.41,100.56,2016-01-06
99202400.0,52828890.0,38610120.0,112.95,115.97,114.58,117.44,116.5,116.25,112.1,114.12,114.5,116.53,2015-08-10
17520500.0,20507460.0,21847230.0,258.69,258.3,261.55,260.44,262.47,262.79,256.85,258.28,260.92,261.13,2019-11-13
27309400.0,31777930.0,44289650.0,214.84,213.86,218.07,216.44,216.78,223.71,211.07,211.71,217.73,224.8,2019-09-12
54851010.0,96820670.0,101593400.0,116.53,117.81,112.53,119.99,118.18,115.42,116.53,113.33,109.63,116.04,2015-08-13
26122800.0,21890090.0,34312550.0,324.66,324.39,323.35,326.2,325.62,331.75,322.3,320.78,323.23,330.25,2020-06-08
26892850.0,22930630.0,19906170.0,153.38,154.0,154.9,153.98,154.58,154.9,152.63,152.91,153.31,153.84,2017-05-24
21847230.0,25817590.0,22395560.0,261.55,261.13,263.75,262.79,264.78,264.88,260.92,261.07,262.1,263.68,2019-11-15
26784530.0,38158410.0,22941650.0,129.13,130.54,131.35,130.5,132.09,132.22,128.9,130.45,131.22,131.65,2017-02-09
80151380.0,106721200.0,85349340.0,281.1,257.26,282.28,286.0,278.41,301.44,272.96,256.37,277.72,303.67,2020-03-03
25402270.0,21983410.0,26204670.0,153.8,153.89,153.21,154.72,154.28,154.13,153.54,152.7,152.0,154.26,2017-10-02
15281850.0,25676720.0,19173780.0,139.3,139.41,140.72,139.65,140.75,141.02,138.84,139.03,140.26,141.0,2017-03-17
34755550.0,30889270.0,29282700.0,225.64,226.27,225.82,227.49,229.93,228.06,223.89,225.84,224.33,227.03,2019-10-09
28865310.0,24185530.0,17841920.0,199.54,203.12,202.83,203.38,204.15,204.94,198.61,202.52,202.34,204.43,2019-04-23
45870130.0,46418230.0,46315620.0,95.0,95.86,96.52,96.84,97.33,96.92,94.08,95.19,93.69,93.13,2016-02-08
18000180.0,12506830.0,15009800.0,189.53,191.08,191.52,191.41,191.84,192.65,189.31,190.9,190.42,189.75,2018-07-17
17117710.0,18325720.0,19998050.0,143.5,143.91,144.47,143.95,144.9,144.6,143.18,143.87,143.38,143.92,2017-04-27
24452750.0,16383610.0,27715140.0,153.97,153.17,153.58,154.17,153.33,155.45,152.38,152.22,152.89,154.34,2017-06-05
79356010.0,52960810.0,72274300.0,96.2,98.41,95.1,97.71,98.65,98.19,95.36,95.5,93.42,97.06,2016-01-21
23389530.0,24592460.0,25864510.0,207.28,207.36,207.7,209.78,209.1,210.95,207.2,206.67,207.7,210.16,2018-08-14
29644640.0,27877660.0,33090950.0,293.79,299.84,297.16,299.96,300.9,304.44,292.75,297.48,297.16,307.24,2020-01-09
67812280.0,62317430.0,33408050.0,199.13,200.58,207.03,201.76,208.38,208.74,197.31,200.35,205.48,208.0,2018-08-06
51054150.0,41994110.0,49250500.0,252.75,250.74,255.6,255.87,255.52,262.49,247.05,249.4,252.0,246.5,2020-04-01
29422610.0,25129510.0,16956290.0,175.11,175.11,173.5,176.1,175.38,174.5,173.14,174.27,173.4,173.04,2017-11-14
17186760.0,22409110.0,18503410.0,188.23,187.6,187.72,189.65,188.75,188.0,187.65,186.87,186.78,187.22,2018-05-31
40122100.0,29385650.0,27393660.0,173.63,174.88,175.03,174.17,177.2,175.39,172.46,174.86,174.09,174.87,2017-12-20
32503750.0,45247890.0,29264340.0,277.95,276.28,273.61,281.68,277.25,277.9,276.85,265.43,272.2,275.87,2020-04-23
38399530.0,20254650.0,21910700.0,319.25,317.75,320.75,321.15,322.35,323.44,316.47,317.21,318.93,324.66,2020-06-03
39194720.0,35644510.0,49118510.0,220.95,218.01,224.94,221.85,224.3,225.0,216.47,216.56,219.84,223.52,2018-09-13
35583440.0,28803760.0,33511990.0,300.46,303.22,305.64,303.24,305.17,310.35,298.87,301.97,304.29,308.1,2020-05-11
21131040.0,16658660.0,18904680.0,144.29,143.73,143.6,144.52,144.18,143.88,143.45,143.27,142.9,142.94,2017-04-11
42223820.0,40529120.0,32755730.0,262.74,268.7,268.31,267.37,270.07,273.7,261.23,264.7,265.83,280.0,2020-04-14
30912260.0,25184090.0,40885480.0,106.96,108.58,107.01,109.43,108.7,107.03,106.86,107.18,104.82,102.61,2016-01-04
33843130.0,25432390.0,27876220.0,313.17,315.03,316.68,316.5,318.52,319.52,310.32,313.01,316.2,318.66,2020-05-21
54571440.0,40622910.0,45034370.0,148.7,149.56,151.29,148.83,151.82,154.53,145.9,148.52,149.63,152.5,2019-01-10
43293350.0,33962370.0,46286150.0,113.84,115.04,115.38,115.92,116.2,116.73,113.75,114.98,115.23,116.47,2016-12-16
15801370.0,18776390.0,18000180.0,190.71,188.5,189.53,191.28,189.78,191.41,190.18,187.61,189.31,191.08,2018-07-13
37353670.0,38885510.0,37568080.0,176.35,179.1,179.26,179.39,180.48,180.62,176.21,178.16,178.05,178.54,2018-03-01
50908540.0,40113790.0,33690660.0,169.79,172.36,172.05,173.09,174.82,174.26,169.0,171.77,171.42,172.83,2018-02-21
58724080.0,27623150.0,28310840.0,106.7,109.81,109.72,110.23,110.35,110.54,106.6,108.83,109.66,110.12,2016-11-21
23286380.0,17427570.0,18463850.0,204.43,207.36,206.83,207.75,208.48,207.76,203.9,207.05,205.12,204.9,2019-04-26
36362440.0,26170690.0,21555370.0,137.89,140.0,138.78,140.15,140.28,139.83,137.6,138.76,138.59,139.37,2017-03-06
35783320.0,25982080.0,27553750.0,94.44,95.49,95.39,95.77,96.47,95.4,94.3,95.33,94.46,94.6,2016-07-06
18631540.0,16216800.0,20088940.0,154.26,154.01,153.63,154.45,155.09,153.86,152.72,153.91,152.46,154.18,2017-10-05
45941750.0,41523580.0,39424260.0,176.73,182.66,180.29,181.29,182.8,180.33,174.93,177.7,177.03,184.46,2018-12-03
31048170.0,52411070.0,29800240.0,114.35,114.42,111.64,114.94,114.79,113.39,114.0,111.55,111.55,113.0,2016-09-27
51467440.0,54145930.0,70583530.0,163.09,160.29,157.07,163.4,161.0,157.89,159.07,155.03,150.24,158.5,2018-02-12
47507230.0,32728460.0,32618140.0,107.28,107.4,107.27,107.37,107.72,108.85,105.57,106.45,107.2,109.0,2015-12-24
36087910.0,63963010.0,37512930.0,115.02,117.7,117.35,116.75,118.69,117.98,114.72,116.2,116.75,116.79,2016-10-13
36928090.0,41662940.0,50415610.0,332.14,347.9,349.31,345.61,354.77,351.06,332.01,346.09,335.48,344.72,2020-06-12
35907770.0,25402270.0,21983410.0,151.78,153.8,153.89,153.92,154.72,154.28,151.69,153.54,152.7,153.21,2017-09-29
20565620.0,52126240.0,37350060.0,159.51,157.9,155.8,159.77,158.26,155.8,158.44,153.83,152.75,152.02,2017-09-22
25982080.0,27553750.0,30877540.0,95.49,95.39,94.6,96.47,95.4,95.66,95.33,94.46,94.37,95.7,2016-07-07
38794930.0,29723750.0,48929200.0,111.78,110.8,111.34,112.0,111.75,114.17,110.53,110.11,110.82,114.0,2015-10-21
26675250.0,26393770.0,26645130.0,106.14,107.7,107.9,106.8,108.0,108.3,105.62,106.82,107.51,107.83,2016-09-07
30341520.0,20320420.0,17775510.0,142.94,141.6,141.91,143.35,142.15,142.38,140.06,141.01,141.05,141.48,2017-04-17
46461610.0,45114590.0,62080160.0,104.64,102.65,107.51,105.72,105.72,108.79,103.13,102.53,107.24,108.73,2016-09-14
25001730.0,27744300.0,24900130.0,107.39,107.41,106.62,107.88,107.95,107.44,106.68,106.31,106.29,105.8,2016-08-30
91106840.0,57423650.0,54571440.0,143.98,144.53,148.7,145.72,148.55,148.83,142.0,143.8,145.9,149.56,2019-01-08
32512580.0,27315530.0,28397810.0,172.48,169.06,167.5,172.62,171.52,170.2,169.63,168.4,166.46,169.03,2017-12-07
48702200.0,46717770.0,61747260.0,110.63,111.74,110.19,111.74,111.77,110.19,109.77,109.41,108.21,110.0,2015-10-09
31416910.0,33655810.0,27997990.0,106.93,105.01,105.0,106.93,106.48,105.65,105.52,104.62,104.51,103.91,2016-04-26
28567110.0,22401040.0,22858840.0,173.0,172.23,173.41,174.0,173.92,175.0,171.53,171.7,173.04,174.78,2018-04-13
32340620.0,30576980.0,31416910.0,107.88,106.64,106.93,108.0,108.09,106.93,106.23,106.06,105.52,105.01,2016-04-22
16866820.0,14107450.0,18582160.0,204.59,204.05,204.0,206.11,205.09,205.88,203.5,203.27,203.7,205.79,2019-07-19
23946880.0,19362290.0,27309400.0,212.0,214.05,214.84,213.97,214.42,216.44,211.51,212.51,211.07,213.86,2019-09-10
28010430.0,26296260.0,23839880.0,107.52,108.23,108.71,108.37,108.94,108.9,107.16,108.01,107.76,108.52,2016-08-11
41208710.0,57430620.0,36529680.0,197.42,187.71,186.41,198.85,189.48,189.7,192.77,182.85,185.41,186.27,2019-05-15
33009110.0,33829290.0,59029400.0,121.11,120.96,116.9,121.81,121.81,118.07,120.62,120.05,116.06,116.37,2015-11-11
40984160.0,35850220.0,43665160.0,95.2,94.0,93.37,95.9,94.07,93.45,93.82,92.68,91.85,93.0,2016-05-09
75219710.0,45595680.0,40387960.0,92.91,93.0,92.9,94.66,93.05,93.66,92.65,91.5,92.14,93.97,2016-06-29
32191070.0,31464170.0,29334630.0,180.29,182.59,180.32,182.39,183.5,180.52,180.21,179.24,177.81,178.5,2018-03-15
106721200.0,85349340.0,79868850.0,257.26,282.28,303.67,278.41,301.44,304.0,256.37,277.72,285.8,296.44,2020-03-04
73006780.0,115288400.0,50832950.0,132.85,121.99,126.2,132.92,125.5,127.09,130.32,121.99,125.06,125.32,2015-07-24
58279570.0,43218350.0,37080720.0,116.58,115.93,116.25,116.89,116.53,116.54,114.86,114.42,115.44,115.66,2015-09-17
25247630.0,33911860.0,36633880.0,289.93,296.24,297.15,293.68,300.6,300.58,289.52,295.19,296.5,293.79,2020-01-06
37622200.0,38794930.0,29723750.0,110.93,111.78,110.8,112.1,112.0,111.75,110.49,110.53,110.11,111.34,2015-10-20
20670830.0,15955820.0,18680930.0,191.78,190.68,192.45,192.43,191.96,193.66,190.17,189.56,192.05,193.06,2018-07-25
25525650.0,22493750.0,23389530.0,209.32,206.05,207.28,209.5,207.81,209.78,206.76,204.52,207.2,207.36,2018-08-10
16041550.0,25047130.0,25558680.0,170.29,170.78,173.36,170.56,173.7,175.0,169.56,170.78,173.05,175.1,2017-11-24
34525630.0,48079330.0,68176940.0,116.43,116.1,114.08,117.44,116.52,114.35,116.01,114.68,111.63,110.43,2015-08-21
25682700.0,18965930.0,18505780.0,216.8,214.1,214.65,217.19,216.36,217.05,214.03,213.84,214.6,216.6,2018-08-24
25364920.0,46873670.0,60784920.0,111.62,112.11,108.89,112.39,112.3,108.95,111.33,109.73,106.94,107.88,2016-04-19
37979570.0,27584020.0,46559730.0,111.38,114.92,115.76,114.24,115.05,117.49,111.0,113.32,115.5,117.64,2015-11-19
20578020.0,17897140.0,20191840.0,199.2,201.85,203.31,201.51,203.73,204.39,198.81,201.56,201.71,202.45,2019-07-12
20400770.0,22751390.0,27074260.0,217.15,219.01,220.15,218.74,220.54,223.49,216.33,218.92,219.41,223.25,2018-08-30
78291510.0,61292800.0,41365600.0,123.85,121.94,125.03,124.06,123.85,125.76,119.22,121.21,124.32,126.04,2015-07-14
63849470.0,57774940.0,52033100.0,109.07,108.01,109.88,109.62,111.01,111.37,107.31,107.55,109.07,110.63,2015-10-06
17633730.0,21175670.0,16916650.0,156.29,156.91,157.23,157.42,157.55,157.83,156.2,155.27,156.78,159.29,2017-10-27
34770480.0,24332120.0,24358920.0,172.37,173.91,174.66,174.99,175.25,176.24,171.72,173.6,174.33,175.11,2017-11-09
39483400.0,33009110.0,33829290.0,121.85,121.11,120.96,122.69,121.81,121.81,120.18,120.62,120.05,116.9,2015-11-10
37378070.0,30953760.0,33772050.0,172.83,171.8,173.67,174.12,173.95,175.65,171.01,171.71,173.54,176.35,2018-02-26
21700900.0,19069600.0,26609920.0,265.8,267.9,265.54,267.43,268.0,266.08,264.23,265.39,260.4,263.69,2019-11-21
35578640.0,22539860.0,22163280.0,135.52,135.67,135.1,136.27,135.9,135.83,134.62,134.84,135.1,136.23,2017-02-21
41430660.0,59251740.0,66139770.0,114.33,116.7,118.08,115.5,119.23,118.13,114.1,116.33,114.92,115.4,2015-10-27
27825140.0,23273160.0,31686450.0,175.21,177.91,174.94,177.74,178.25,175.85,174.52,176.13,174.27,175.48,2018-03-08
21070330.0,26067510.0,20899720.0,198.43,197.77,200.29,199.26,200.99,201.57,195.29,197.35,199.57,198.68,2019-06-28
26320740.0,20495340.0,30327110.0,121.67,122.14,120.93,122.44,122.35,121.63,121.6,121.6,120.66,121.15,2017-01-31
31777930.0,44289650.0,32226670.0,213.86,218.07,224.8,216.78,223.71,226.42,211.71,217.73,222.86,220.0,2019-09-13
31695870.0,33559770.0,35987630.0,126.04,125.72,127.74,126.37,127.15,128.57,125.04,125.58,127.35,129.08,2015-07-17
24626950.0,69032740.0,24677880.0,279.5,282.23,280.53,281.18,282.65,284.25,278.95,278.56,280.37,284.69,2019-12-24
26148590.0,31440300.0,31003380.0,185.8,188.35,186.23,188.39,188.99,189.49,185.79,185.92,184.73,190.02,2019-03-21
19620520.0,36387880.0,41335980.0,175.24,175.04,170.0,176.8,175.09,172.68,174.94,171.26,168.6,168.39,2018-03-23
32874330.0,28751540.0,38681170.0,218.06,219.79,215.83,221.26,223.36,223.25,217.43,218.94,214.7,222.6,2018-10-24
25396100.0,25525650.0,22493750.0,208.0,209.32,206.05,209.25,209.5,207.81,207.07,206.76,204.52,207.28,2018-08-09
33935720.0,69281360.0,54017920.0,208.76,216.42,213.9,210.16,221.37,218.03,207.31,211.3,206.74,205.53,2019-08-02
49678430.0,80151380.0,106721200.0,286.53,281.1,257.26,297.88,286.0,278.41,286.5,272.96,256.37,282.28,2020-03-02
23273160.0,31686450.0,24518850.0,177.91,174.94,175.48,178.25,175.85,177.12,176.13,174.27,175.07,177.96,2018-03-09
22389660.0,21785180.0,24603320.0,171.39,169.71,171.25,172.48,171.26,171.7,169.92,169.38,169.75,169.71,2019-02-19
54507300.0,84757780.0,62800770.0,111.65,113.76,110.27,112.56,114.02,113.28,110.32,109.77,109.9,111.79,2015-09-11
27948160.0,28481170.0,21218410.0,178.92,176.42,177.95,180.59,179.35,179.23,177.91,176.0,176.67,176.23,2019-05-31
38158410.0,22941650.0,28321440.0,130.54,131.35,131.65,132.09,132.22,132.45,130.45,131.22,131.12,132.46,2017-02-10
37080720.0,63712340.0,73991000.0,116.25,115.66,112.21,116.54,116.49,114.3,115.44,113.72,111.87,113.67,2015-09-21
20299310.0,22355140.0,23531670.0,141.26,141.5,139.39,141.58,141.74,141.22,140.61,140.35,138.62,140.91,2017-03-28
33432810.0,32081110.0,28575800.0,271.46,277.0,279.57,275.3,280.79,281.77,270.93,276.98,278.8,279.8,2019-12-18
50455070.0,50721830.0,42223820.0,250.9,270.8,262.74,263.11,271.7,267.37,249.38,259.0,261.23,268.7,2020-04-09
21400410.0,28508710.0,24336440.0,113.4,113.7,114.31,113.66,114.34,114.56,112.69,113.13,113.51,115.02,2016-10-10
32417410.0,26320740.0,20495340.0,120.42,121.67,122.14,122.1,122.44,122.35,120.28,121.6,121.6,120.93,2017-01-30
38063130.0,34806250.0,33316990.0,117.99,118.75,117.05,119.41,118.81,118.11,117.75,116.86,116.08,116.55,2015-12-03
36884490.0,46026600.0,35890740.0,100.58,102.37,102.39,101.71,103.75,102.83,100.45,101.37,100.96,100.78,2016-03-08
17223790.0,16243080.0,15603520.0,154.97,155.81,156.06,155.49,156.73,158.0,154.56,155.49,155.1,155.97,2017-10-11
20892380.0,32443110.0,38763700.0,210.89,204.29,205.88,211.84,208.84,207.42,210.23,203.5,200.83,201.9,2019-05-08
47539790.0,36547440.0,27883360.0,201.02,203.16,203.46,212.14,206.44,205.14,200.83,202.59,199.67,204.28,2019-08-16
17272900.0,24377170.0,22367480.0,235.09,234.59,237.52,236.15,237.58,240.99,233.52,234.29,237.32,241.16,2019-10-22
28310840.0,29164190.0,25931710.0,109.72,110.12,111.95,110.54,111.99,112.42,109.66,110.01,111.4,111.36,2016-11-23
38885980.0,30031410.0,36464530.0,97.39,98.92,98.7,98.99,99.3,100.13,97.32,98.5,98.6,99.56,2016-07-19
56770080.0,40984160.0,35850220.0,94.2,95.2,94.0,95.74,95.9,94.07,93.68,93.82,92.68,93.37,2016-05-06
18582160.0,20929310.0,22277930.0,204.0,205.79,203.65,205.88,206.5,207.23,203.7,202.36,203.61,208.46,2019-07-23
27877660.0,33090950.0,42621540.0,299.84,297.16,307.24,300.9,304.44,310.43,297.48,297.16,306.2,310.6,2020-01-10
23334000.0,36592940.0,36059610.0,284.82,291.12,289.46,289.98,293.97,292.69,284.7,288.12,285.22,289.93,2019-12-31
21162560.0,20059570.0,19216820.0,210.16,206.43,208.39,210.45,206.98,209.48,207.2,204.22,207.32,212.0,2019-09-05
33770220.0,30148360.0,26781730.0,106.05,104.81,105.58,106.07,105.84,106.0,104.0,104.77,105.28,106.27,2016-08-05
26296260.0,23839880.0,27460070.0,108.23,108.71,108.52,108.94,108.9,108.93,108.01,107.76,107.85,107.78,2016-08-12
46717770.0,61747260.0,52720620.0,111.74,110.19,110.0,111.77,110.19,112.28,109.41,108.21,109.49,112.73,2015-10-12
42747950.0,21341960.0,13046450.0,117.33,119.21,118.29,119.35,119.23,118.41,117.12,117.92,117.6,117.99,2015-11-30
43496400.0,34154130.0,29706720.0,304.3,315.31,323.52,313.49,319.64,324.76,302.22,313.63,318.95,322.57,2020-02-06
19376940.0,19782170.0,25184600.0,159.07,160.43,159.65,160.47,160.74,160.56,158.88,158.55,159.27,160.14,2017-08-28
19906170.0,19201820.0,19217810.0,154.9,153.84,153.73,154.9,154.17,154.35,153.31,152.67,153.03,154.0,2017-05-26
32230590.0,58724080.0,27623150.0,106.57,106.7,109.81,107.68,110.23,110.35,106.16,106.6,108.83,109.72,2016-11-18
29334630.0,22676520.0,38313330.0,180.32,178.5,178.65,180.52,180.24,179.12,177.81,178.07,177.62,177.32,2018-03-19
68176940.0,127246600.0,161882500.0,114.08,110.43,94.87,114.35,111.9,108.8,111.63,105.65,92.0,111.11,2015-08-25
14244050.0,18131970.0,20686510.0,115.59,116.52,117.52,116.52,117.8,118.02,115.59,116.49,116.2,116.45,2016-12-29
40862120.0,52392970.0,35824790.0,205.53,197.99,196.31,206.43,198.65,198.07,201.63,192.58,194.04,195.41,2019-08-07
42557530.0,28053230.0,23141260.0,185.18,184.99,186.55,187.67,186.22,187.4,184.75,183.67,185.22,187.74,2018-05-10
67678680.0,31096240.0,23623970.0,178.37,179.73,174.94,181.47,180.27,176.6,175.51,176.55,172.1,174.24,2018-11-26
25804820.0,20299310.0,22355140.0,139.85,141.26,141.5,141.6,141.58,141.74,139.76,140.61,140.35,139.39,2017-03-27
55583140.0,68384270.0,80742460.0,105.75,100.56,98.68,105.85,102.37,100.13,102.41,99.87,96.43,98.55,2016-01-08
19286690.0,17272900.0,24377170.0,233.37,235.09,234.59,235.24,236.15,237.58,233.2,233.52,234.29,237.52,2019-10-21
27308200.0,22727370.0,23243160.0,191.64,191.09,193.25,191.68,194.46,196.5,188.38,191.05,193.15,194.79,2019-04-04
28204640.0,31644240.0,23793830.0,174.65,172.4,168.99,175.57,173.94,170.66,172.85,170.34,168.42,171.05,2019-02-11
20191840.0,17595210.0,16947420.0,203.31,202.45,204.09,204.39,204.0,205.87,201.71,202.2,204.0,204.59,2019-07-16
85436210.0,51106100.0,49305220.0,116.93,118.7,120.99,119.3,120.69,121.22,116.06,118.27,119.45,119.87,2015-11-02
57097740.0,34117030.0,50901380.0,111.09,107.12,107.71,111.09,108.87,107.81,105.83,106.55,104.08,106.57,2016-11-15
40984540.0,36778560.0,39824200.0,168.39,168.07,173.68,169.92,173.1,175.15,164.94,166.44,166.92,167.25,2018-03-28
27420550.0,11475920.0,27054320.0,111.36,111.13,111.43,111.51,111.87,112.47,110.33,110.95,111.39,110.78,2016-11-29
36299460.0,42268040.0,29139100.0,99.44,99.6,99.02,100.47,100.4,99.54,99.25,98.82,98.33,97.6,2016-06-02
31396130.0,36792100.0,26378910.0,115.39,113.87,113.65,115.86,115.21,114.23,114.1,113.45,113.2,113.46,2016-11-01
80605870.0,81013970.0,75058410.0,241.95,247.51,239.77,259.08,257.61,250.0,240.0,238.4,237.12,247.39,2020-03-19
24603320.0,18958570.0,25323890.0,171.25,169.71,171.19,171.7,171.44,173.32,169.75,169.49,170.99,171.8,2019-02-21
35738280.0,21654750.0,20543190.0,200.32,198.68,200.85,202.85,200.74,201.0,199.23,198.18,198.44,199.2,2019-04-12
37568080.0,48706170.0,38426060.0,179.26,178.54,172.8,180.62,179.78,176.3,178.05,172.66,172.45,175.21,2018-03-05
25111310.0,21466370.0,18798250.0,149.99,150.58,151.8,150.44,152.44,153.84,148.88,149.9,151.8,153.35,2017-07-26
45751160.0,64827330.0,31996320.0,203.06,209.88,209.84,203.4,215.31,212.65,199.11,209.23,208.13,210.89,2019-05-03
17352380.0,22551660.0,17675210.0,184.1,186.29,183.82,186.21,187.19,187.3,183.8,182.91,183.42,187.79,2018-07-03
56137230.0,42557530.0,28053230.0,178.25,185.18,184.99,184.25,187.67,186.22,178.17,184.75,183.67,186.55,2018-05-09
23495990.0,25141490.0,32426420.0,320.0,322.63,318.62,324.57,324.65,320.45,320.0,318.21,310.5,297.26,2020-02-24
95497900.0,37169230.0,58133850.0,156.86,148.15,148.3,158.16,151.55,157.23,149.63,146.59,146.72,155.84,2018-12-27
34454120.0,27710810.0,25458120.0,316.27,317.19,318.58,318.74,319.02,319.99,315.0,316.0,317.31,317.92,2020-01-23
56157370.0,44654830.0,96197190.0,111.07,112.02,108.91,111.99,112.25,109.52,108.8,108.98,105.81,107.28,2015-12-21
25338630.0,20578020.0,17897140.0,200.81,199.2,201.85,201.4,201.51,203.73,198.41,198.81,201.56,203.31,2019-07-11
21158140.0,18386470.0,25643090.0,217.73,219.96,221.06,220.13,220.82,222.85,217.56,219.12,219.44,222.01,2019-09-19
27185130.0,31632320.0,24378480.0,186.12,183.4,182.99,186.15,184.92,186.53,184.7,180.73,182.54,185.23,2018-06-27
54145930.0,70583530.0,60774900.0,160.29,157.07,158.5,161.0,157.89,163.89,155.03,150.24,157.51,161.95,2018-02-13
25184600.0,25649890.0,29451050.0,159.65,160.14,160.1,160.56,162.0,163.12,159.27,159.93,160.0,163.8,2017-08-30
19029420.0,28962980.0,41990210.0,227.03,227.93,232.95,227.79,230.44,237.64,225.64,227.3,232.31,234.9,2019-10-14
21555370.0,21229890.0,17439210.0,138.78,139.37,139.06,139.83,139.77,139.98,138.59,138.6,138.79,138.95,2017-03-08
16947420.0,16866820.0,14107450.0,204.09,204.59,204.05,205.87,206.11,205.09,204.0,203.5,203.27,204.0,2019-07-18
66454720.0,33944110.0,56137230.0,175.23,175.88,178.25,177.75,177.5,184.25,173.8,174.44,178.17,185.18,2018-05-07
84757780.0,62800770.0,49793750.0,113.76,110.27,111.79,114.02,113.28,114.21,109.77,109.9,111.76,116.58,2015-09-14
27526040.0,28949760.0,35131460.0,96.05,97.2,96.86,96.76,98.02,98.23,95.25,96.58,96.65,97.65,2016-03-01
33538550.0,20490090.0,25649240.0,185.14,186.35,187.25,186.33,187.2,188.35,183.45,185.73,184.94,186.12,2018-06-22
27215770.0,26729940.0,16564340.0,163.8,163.64,164.8,163.89,164.52,164.94,162.61,163.48,163.63,163.75,2017-09-05
36387880.0,41335980.0,40984540.0,175.04,170.0,168.39,175.09,172.68,169.92,171.26,168.6,164.94,168.07,2018-03-26
25080500.0,20117070.0,23765710.0,145.5,147.97,148.82,148.49,149.33,150.9,145.44,147.33,148.57,149.2,2017-07-18
46893220.0,56544250.0,71686210.0,295.52,282.0,263.75,299.55,290.82,278.09,291.41,281.23,263.0,277.14,2020-03-10
32755730.0,48748670.0,32788640.0,268.31,280.0,282.4,273.7,288.25,286.33,265.83,278.05,280.63,287.38,2020-04-16
36912040.0,33400950.0,42832890.0,123.15,122.32,122.6,123.5,122.57,122.64,122.27,121.71,120.91,121.5,2015-08-03
24358920.0,29422610.0,25129510.0,174.66,175.11,175.11,176.24,176.1,175.38,174.33,173.14,174.27,173.5,2017-11-13
30480880.0,27207250.0,34454120.0,311.85,313.59,316.27,315.5,315.7,318.74,309.55,312.09,315.0,317.19,2020-01-21
23580780.0,28432570.0,23686890.0,323.6,321.47,324.19,323.9,327.22,326.22,318.71,321.47,323.35,324.74,2020-02-14
16529130.0,14676420.0,17302160.0,141.48,141.41,141.88,141.88,142.04,142.0,140.87,141.11,140.45,141.22,2017-04-20
20514810.0,21827400.0,36127490.0,156.07,157.06,158.6,157.4,158.92,161.83,155.69,156.67,158.27,159.26,2017-08-09
71322520.0,64094970.0,104618500.0,277.14,277.39,255.94,286.44,281.22,270.0,269.37,271.86,248.0,264.89,2020-03-13
37034520.0,26481320.0,34113880.0,110.37,109.17,110.0,110.94,110.09,110.03,109.03,108.85,108.25,109.5,2016-12-06
67569090.0,55583140.0,68384270.0,102.61,105.75,100.56,105.37,105.85,102.37,102.0,102.41,99.87,98.68,2016-01-07
96820670.0,101593400.0,48407640.0,117.81,112.53,116.04,118.18,115.42,116.4,113.33,109.63,114.54,114.32,2015-08-14
24619750.0,22481890.0,47539790.0,201.3,199.62,201.02,202.76,202.05,212.14,199.29,199.15,200.83,203.16,2019-08-14
19977160.0,24100150.0,22527690.0,117.25,116.86,116.81,117.76,117.38,116.91,113.8,116.33,116.28,117.1,2016-10-24
24336440.0,36087910.0,63963010.0,114.31,115.02,117.7,114.56,116.75,118.69,113.51,114.72,116.2,117.35,2016-10-12
18463850.0,18612770.0,22010360.0,206.83,204.9,204.4,207.76,205.0,205.97,205.12,202.12,203.86,203.06,2019-04-30
50721830.0,42223820.0,40529120.0,270.8,262.74,268.7,271.7,267.37,270.07,259.0,261.23,264.7,268.31,2020-04-13
